ID,Name,Average Score,Vendor,Category,Pre-Installed
1219328,Cargo Challenge,8,Omshy Inc.,Oyunlar,N
1239257,Caribcast,0,Gizmeon,Eğlence,N
1212265,Cartoon town,0,AstrumEdgeMedia Ggroup,Eğlence,N
1205473,Castit Digital Signage Player,0,Future Forward,Yaşam,N
1215238,Cat Ninja,8.4,Albert Games,Oyunlar,N
1241536,Cats Dribble,10,MlvFun,Oyunlar,N
1159416,CedNet Play,6,EiTV,Eğlence,N
1224055,Century Play,0,EiTV,Eğlence,N
1213476,Ceuta Play,0,RADIO TELEVISION CEUTA S.A.,Eğlence,N
1228801,CeyFlix,0,Gizmeon,Eğlence,N
1229406,Cezar IPTV,0,Cezar IPTV,Eğlence,N
1208103,Channel 14,0,Channel Jewish Israeli LTD,Haber/Bilgi,N
1213401,ChatMe - AI Advisor,0,MlvFun,Yaşam,N
1101478,Chaupal,0,Chaupal,Eğlence,N
1224917,Chess TV,0,Bright Data,Eğlence,N
2919,Chewie Checker,6.2,Accedo Broadband AB,Oyunlar,N
960813,ChewieBomb,6,viperlasson,Eğlence,N
1101009,China Live,0,China Live,Eğlence,N
1226825,Christmas All-in-1,0,Bright Data,Eğlence,N
1228388,Christmas Chain,7.3,Desoline Inc.,Oyunlar,N
1206546,Christmas Rush,8.4,Bright Data,Oyunlar,N
1227109,Christmas Screensaver,0,Bright Data,Eğlence,N
1233486,Christmas Shooter,8.7,MlvFun,Oyunlar,N
1233795,Christmas Swing,8,Bright Data,Oyunlar,N
1211004,Christmas Tetris,8.7,Omshy Inc.,Oyunlar,N
1199338,Christmas ski,8.7,Omshy Inc.,Oyunlar,N
1239723,Chubby Birds,5.3,Inlogic Software s.r.o.,Oyunlar,N
1202586,Cinema Prime,0,Cinema Prime,Eğlence,N
1211422,Cinemaghar,0,361 Degree Media Pvt. Ltd.,Eğlence,N
1207751,Circle Now,0,Circle Media,Eğlence,N
359039,City Clock,5.7,XSTAR,Yaşam,N
1204763,City runner,8.3,Desoline Inc.,Oyunlar,N
1210964,CityNet,0,CityNet,Eğlence,N
1232349,Classic Bowling,10,Omshy Inc.,Oyunlar,N
1068246,Classic Reruns TV,10,Castify.ai,Eğlence,N
1229702,Click TV,6.1,"MEDIA FUSION, MChJ",Eğlence,N
1076541,ClouDDy,6.3,ClouDDy Online,Eğlence,N
1205035,Coastal Reign TV,0, Coastal Reign TV,Eğlence,N
1244644,Cobra Blast,0,Desoline Inc.,Oyunlar,N
471905,Cocktail Party,6.6,Retinmount s.r.o.,Oyunlar,N
1126344,Coffee Jazz,10,Castify.ai,Eğlence,N
452,Color Blindness Test,3.3,UANGEL,Yaşam,N
275204,Color Bridge,6.6,LG RUSSIA R&D Lab,Oyunlar,N
1234801,Color Pin,0,Inlogic Software s.r.o.,Oyunlar,N
1242508,Color Sort Mania,10,Inlogic Software s.r.o.,Oyunlar,N
1241550,Combat Fury,10,Inlogic Software s.r.o.,Oyunlar,N
1241157,ComedyBox,8,COMEDYBOX S.R.L,Eğlence,N
1022200,Completa Play,6,EiTV,Eğlence,N
1217967,Conectados TV,6,Conectados TV,Eğlence,N
1247988,Conectix+,0,Wibo Soluciones Avanzadas SA de CV,Eğlence,N
1210760,Connect Four,8,MlvFun,Oyunlar,N
1053241,Connect TV,2,EiTV,Eğlence,N
1068881,Cool School - Kids,10,Castify.ai,Eğitim,N
356104,Coolzone,10,Coolzone,Eğlence,N
1205106,Coral Reef Screensaver,0,Bright Data,Eğlence,N
1246236,Core Player,0,OTT ,Eğlence,N
1203036,Corridor Digital,0,Corridor Digital LLC,Eğlence,N
272601,Couchplay Games,9.8,Gofresh GmbH,Oyunlar,N
1201744,Cows and Bulls,6,Individual Developer,Oyunlar,N
1224074,Crack OTT Play,0,Crack OTT Play,Eğlence,N
1231842,CraftWorks,0,Bright Data,Yaşam,N
3645,Crazy Duck,5.9,Busidol,Oyunlar,N
1241602,Crazy Egg Hunt,7.5,Inlogic Software s.r.o.,Oyunlar,N
1223963,Crazy Fishing,10,Omshy Inc.,Oyunlar,N
471750,Crazy Waves,8.5,subidote.com,Eğlence,N
