ID,Name,Average Score,Vendor,Category,Pre-Installed
1208533,CANAL 33 MADRID,8,CANAL 33,ข้อมูล/ข่าวสาร,N
1172333,CANAL+ Myanmar,8,Canal Plus Myanmar,บันทึง,N
1234613,CARD MATCH,0,Busidol,เกมส์,N
154923,CBN Family,7,Christian Broadcasting Network,บันทึง,N
1215440,CELEBE SEA APP,7.1,CELEBe,บันทึง,N
1230635,CFN,0,Catholic Faith Network,ไลฟ์สไตล์,N
1231515,CGM TV,0,CReed Global Media & CGM TV,บันทึง,N
1243434,CICLOPLAY,0,CICLOPLAY,บันทึง,N
1236561,CINE Home TV Go,0,Cine Home TV Go,บันทึง,N
1236903,CLICK TV,0,CLICK TV,บันทึง,N
1230841,CLICK TV PLUS,0,CLICK TV PLUS,บันทึง,N
1207434,CLUBE VV8,0,EiTV,บันทึง,N
1228672,CMS TV Pro,0,CMS TV,บันทึง,N
1216098,CN Plus,0,EiTV,บันทึง,N
214087,CNA,7.2,Mediacorp,ข้อมูล/ข่าวสาร,N
1214236,CP Smart,0,OTT ,บันทึง,N
1231257,CRUEL TV,0,CRUEL TV,บันทึง,N
1210142,CTV Sports,6,"ChukkerTV, LLC",บันทึง,N
1152376,CafeTv24,0,Meway srl,ข้อมูล/ข่าวสาร,N
1202555,Calcio FVG,0,Fluidstream,บันทึง,N
470560,CalcioNapoli24Tv,0,DASS GROUP S.R.L.,บันทึง,N
1241177,Caliente TV,6,Calisports Media SAPI de CV,บันทึง,N
1226324,Calm Sea Life,8,ProArtInc.,บันทึง,N
1226321,Calm Wildlife TV,0,ProArtInc.,บันทึง,N
1174789,Calvary,0,Lightcast.com,ไลฟ์สไตล์,N
1139932,Canal Feel Good,0,EiTV,ไลฟ์สไตล์,N
1242978,Canal Saúde,0,Fundação Oswaldo Cruz,ไลฟ์สไตล์,N
1233127,Candy Block,0,Omshy Inc.,เกมส์,N
1222546,Candy Fish Out,0,Desoline Inc.,เกมส์,N
1238931,Candy Machine,0,Omshy Inc.,เกมส์,N
1245266,Candy Maze,0,Bright Data,เกมส์,N
1229583,Candy Pinball,10,Omshy Inc.,เกมส์,N
1201967,Candy Smash,8,Klebo,เกมส์,N
1095153,Cannected TV,0,Cannected,การศึกษา,N
1236363,Canon+,0,Canon Press,การศึกษา,N
