ID,Name,Average Score,Vendor,Category,Pre-Installed
1219953,Selfie Cam,6.6,IPIXEL Corp.,Life,N
100063,Selfish Giant by Oscar Wilde,5,ipadizer,Entertainment,N
1219816,Selkirk Pickleball TV,10,Selkirk Sport LLC,Entertainment,N
177541,Selknam Defense,6.2,sganaf,Game,N
1214254,Selling,0,OTT ,Entertainment,N
1139505,SemFronteirasTV,8.7,EiTV,Entertainment,N
1240981,Seminoles Unconquered,0,Connected Television Group,Entertainment,N
1230589,Senegal IPTV,0,Senegal IPTV,Entertainment,N
1236564,Servicio Tecnico Los 3,6,Servicio Tecnico Los 3,Entertainment,N
1239290,ServusTV On,10,Red Bull Media House,News/Info,N
999934,Set iptv,7.4,setsystem,Entertainment,N
1235574,Seta Player,8.5,jaroiptv,Entertainment,N
456767,SevillaFC,6,Sevilla FC,Entertainment,N
247382,Seznam.cz,6.6,Seznam a.s.,Entertainment,N
1236919,Sh Player,8,masa it services,Entertainment,N
456233,Shahid,7.5,MBC Group,Entertainment,N
455430,Shalom World,8.5,App Mastery inc,Life,N
1235861,ShalomTV,0,shalom media,Life,N
1226185,Shamuna Pro,10,Shamuna Pro,Life,N
1238595,Shark Maze,0,Omshy Inc.,Game,N
957816,Sheet music boss,6.3,myCast TV,Entertainment,N
980792,ShemarooMe,7.6,Shemaroo,Entertainment,N
1234224,ShentelTV,7.5,Tivo Tech Pvt Ltd,Entertainment,N
1227893,Shesh Besh,10,Omshy Inc.,Game,N
1245103,Shiv Shakti Naag Mandir,4,Shiv Shakti Naag Mandir,Entertainment,N
1209357,Shoof,0,Alkass,Game,N
142,Shoot The Arrow,3.6,UANGEL,Game,N
241563,Shoot The Doll,6,(주)나비소프트,Game,N
448990,Shop LC,9.3,TO THE NEW,Life,N
1039300,ShopTime,6.7,LG Electronics,Life,Y
1153079,Short Box TV,8.7,Castify.ai,Entertainment,N
1245422,Shri Datta Hanuman Mandir,0,Shri Datta Hanuman Mandir,Education,N
465599,SignStream,5.1,DKS Design LLC,Entertainment,N
1220207,Silecstv,10,Silecs - VOD d'apprentissage,Education,N
1120077,Silly Sammy Screensaver,0,sawyerique,Entertainment,N
1247395,SilveRose Xtream,0,SilveRose Xtream,Entertainment,N
1227991,Simba Player,10,SIMBA PLAYER ,Entertainment,N
1212395,Simplware,10,Simplware,Entertainment,N
1007010,SimplySouth,6,Simply South,Entertainment,N
1205367,Sinovision,10,Sinovision INC.,Entertainment,N
221197,SiriusXM,6.2,SiriusXM,Entertainment,N
1231381,SitelcoTV,0,SitelcoTV,Entertainment,N
1221388,SivooTV+,10,Sivoo,Entertainment,N
1206837,Skeet challenge,8.5,Desoline Inc.,Game,N
1224354,Ski Extreme,3.6,Bright Data,Entertainment,N
1222165,Sky Fighter,4.7,Omshy Inc.,Game,N
1140134,Sky Media Player,5.3,Sky Tech,Entertainment,N
1132065,Sky News,7,Sky,News/Info,N
966459,Sky News Arabia,7.1,Sky News Arabia ,News/Info,N
1215461,Sky Play Plus,0,Sky Play Plus,Entertainment,N
1242290,Skybound Dragon,0,Omshy Inc.,Game,N
296936,Slam Dunk Basketball,5,플레이빈 주식회사,Game,N
1218686,Sleep Sounds,8.3,TMSOFT,Life,N
1220948,Sliding Bricks,6,Desoline Inc.,Game,N
449099,Sling TV,6.8,Sling TV,Entertainment,Y
459410,Slow Channel,2.5,DIGITAL,Life,N
356947,Smart Cricket,4.7,"Zhang Place Lab Co., Ltd",Game,N
192980,Smart Cricket Challenge,6.7,Indiagames Ltd.,Game,N
230153,Smart Cricket Challenge,0,Indiagames Ltd.,Game,N
973444,Smart HDTV,4.2,North Vest Union,Entertainment,N
2626,Smart Help(English),4.2,lgsmarttv,News/Info,N
109556,Smart IPTV,5.6,needz,Entertainment,N
209429,Smart IPTV,6.5,needz,Entertainment,N
1215450,Smart IPTV Play,0,Smart IPTV Play,Entertainment,N
1116382,Smart Plus,8,HCC ,Entertainment,N
446876,Smart STB,5.5,Olena Trading,Entertainment,N
1232335,Smart STB+,6.8,Olena Trading,Entertainment,N
1098301,Smart Screen Saver,5.9,WebOScoder,Entertainment,N
1228150,Smart TV,6,Smart TV,Entertainment,N
1229592,Smart Wow,0,Smart Wow,Entertainment,N
1212089,Smart way,7,Topthinkize,Entertainment,N
1060428,SmartCast,5.2,Maxx-XS BV,Entertainment,N
1094322,SmartOne IPTV,6.4,Smart Apps,Entertainment,N
4094,SmartPoker,5.3,LGESP,Game,N
1030,SmartTruco,5.5,LGESP,Game,N
1242760,Smarters Premium,0,Smarters Premium,Entertainment,N
1158238,Snake,7.7,MlvFun,Game,N
1210954,Snake Attack,6,Desoline Inc.,Game,N
1202630,Snake Game,9,Desoline Inc.,Game,N
1216578,Snake and ladders,9.1,Bright Data,Game,N
1039201,SnapTV IL,9.2,Castify.ai,News/Info,N
341047,Sneaky Snaeky,7,homemadecode,Game,N
949486,Snow Battle,6.8,Retinmount s.r.o.,Game,N
1245915,Snow Racer,9,Omshy Inc.,Game,N
